-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.00026444763985048,-0.000140681444489508,0.000141891717132502,2.3117732759694e-05,8.46565538415004e-06,-7.2483385856302e-05,3.88196798543731e-05,-0.000296659838894378,3.38859043738471e-06,-5.04060822758722e-05,0.00115278609306547,-0.000294861533528188,0.000426129305838981,-2.92137216783066e-05,0.00057145079021783,0.000142586381039742,1.3290368359985e-06,-5.95785843421182e-05,-0.000187712410641576,2.96548468588812e-05,4.59859767106198e-05,-5.8163610839738e-05,2.03685362006997e-05,-0.000436428438818805,-0.000377543731538824,-3.73663327896304e-05,0.000157266889901407,-0.000133680751928317,-4.96280424835979e-05,-0.000381412881080927
0.000355367428509801,-0.000111544871975228,0.000192082347746121,-6.05065530342407e-06,-5.65286281872006e-05,-3.17022778762232e-05,-0.000134002940424007,-0.000270222677985579,4.50994368574803e-05,-1.54834094140609e-06,0.00252538525361734,-4.33298411980959e-05,0.00164572521087753,2.85935203783747e-05,0.000729061865501323,0.000577337526424008,9.84121781434748e-07,2.45637091277007e-05,-6.10649606164827e-05,8.10076151336353e-05,-7.66423094951314e-05,3.33339857434659e-06,-0.000106511830626178,-0.000919038469507564,-0.000238705470790117,-5.57885989480036e-05,0.000184865139705787,-6.9205281979709e-05,6.61750732839705e-05,-0.000305044576051343
-8.47190363161992e-05,0.000137612558338205,0.000164664677698246,5.97808101089148e-05,3.23799674612718e-05,-2.5913461519237e-05,-0.00011744404542996,-0.000400709612624334,-0.000111827402541218,7.5323939078759e-05,0.0042077081125803,0.000269093814657712,0.00241998508840045,0.000183516641699849,0.000571173616684279,0.000399179876524452,-0.0002108832206721,6.28674056338695e-05,-7.81275006421914e-05,0.000382723058227213,0.000266641763509598,-1.36567944070447e-05,-0.000114144637785687,-0.000959277756870259,-0.00039794041986409,0.000109574123872648,0.000108662808398378,7.74415940326222e-05,-1.25404964620947e-05,-0.00032638247920838
1.03932563982126e-05,-0.000129855822801159,0.00054024383181503,2.82012951895027e-05,-3.22808056365205e-05,-5.78841785406239e-05,-8.26245851029009e-05,-6.97674940579605e-05,-1.17568723363571e-05,1.43405781094324e-05,0.0057561439384053,7.75216984769807e-05,0.00314739932620869,-0.000161742459955138,0.000312387978316082,0.000959212132743993,-0.000130648097693784,6.65785423656769e-05,0.000247333565208404,0.000952649168815985,0.000304406478883326,-0.000191167373398358,-2.45541291828721e-05,-0.000857078341225297,-0.000290386175893059,1.59565584479685e-06,4.86120504572131e-05,-0.000154878460279333,-7.5272958676981e-06,-0.000209767702315048
0.000240666529951087,-0.000232813559995981,0.000181879099340187,4.39067405294877e-05,1.06615683763832e-05,-2.29264787408207e-05,-0.00011148173625604,-0.000345354284318539,5.21932635447278e-05,8.37097652716059e-05,0.00738903230840544,-8.78534824092831e-06,0.00421800401296053,-0.000187014151379051,0.000300294185426254,0.0014911502801166,-8.6053873705596e-06,0.00013001936555561,0.000189716572290205,0.00154952356525023,0.000322646403908146,-0.000193102792283069,2.59452965485786e-05,-0.000780701740723994,-0.000343696125939123,-7.79097748988926e-07,6.29107458089854e-05,-0.000276859680753059,0.000291863563098466,-0.000284791756854485
0.000292864974872769,-0.00037404592236221,4.00067055224645e-05,0.000103858533714761,1.90247642915514e-05,8.36891142686878e-05,-0.000180486250543132,-0.000210121875558409,9.24808964025406e-05,6.03794377935099e-05,0.00885695585243692,8.79145373691445e-05,0.004897128910146,-8.0754007292559e-05,0.000295974540118212,0.00213227904739552,-0.00013648328063574,7.15772444532449e-05,0.000378565993439745,0.00264409591874182,0.000291725057030026,9.28490463527493e-05,-6.5684173263622e-05,-0.000781768580499383,-0.000250282965049998,-6.79952480535125e-05,9.71292066227102e-05,-4.90901712968635e-05,4.64995189014899e-05,-0.000174286464009123
0.00112619927070989,-0.00014481514334188,8.6486513139897e-05,7.0612369720264e-05,-5.21016568449422e-05,2.87391140705717e-05,-0.000217129594998434,-2.34410721530007e-05,-0.00013548518877743,0.000102175342553901,0.0105824027036169,0.0003516219196022,0.00527339717458478,8.49044797623665e-06,0.000376899367925929,0.00322081167159362,0.000176543455244743,0.000117809088095264,0.000897655892191047,0.0038081844864329,0.000614572720789955,6.75481402923794e-05,-5.90063634862401e-05,-0.000762590623562835,-0.000459130707288153,3.36710507716845e-05,1.22150220837884e-05,-3.28403005889145e-05,-8.86203475373121e-05,-0.000183894116303444
0.00159723521706416,-0.000161611950461828,0.000103247111713551,-8.5025186910861e-05,-0.000169903103371602,5.3449712349505e-05,-0.000139214905442093,-0.000376497650420397,8.26538587747046e-05,-3.07631540827057e-05,0.012210222644253,0.00118233850618654,0.00533914430113993,0.00121757362580613,0.000414818770139281,0.00411296383514323,0.000672241257335414,5.03971557043226e-05,0.00142933940542515,0.00558487352013617,0.000820934690607816,0.000137568606955257,-0.000119289072669593,-0.0009812363198148,-0.000372072724262258,-0.000175095223998954,-2.4650490397755e-05,-5.31817653885017e-05,-3.13368832731679e-05,-8.09764260034354e-05
0.00231919629508584,-0.000236008595011771,1.16492596291547e-05,6.36398053689583e-06,-0.000113946294819338,-9.99740616510332e-05,-9.61288540290141e-05,-0.000331748227446294,-3.61325849998608e-05,2.91642238546941e-06,0.0148350884273285,0.00192754690106145,0.00561143215677428,0.00230702604186454,0.000447702733846284,0.00563876572390394,0.00148912563752874,0.00014030003180332,0.00226379001660207,0.00705655312071037,0.00168382281830081,3.90966484175148e-05,-7.82430728450675e-05,-0.000823517264780043,-0.000291109234547252,-0.000191543032131433,0.000106142543782411,-0.000113869754786966,0.000364585003295317,-0.000127068211193613
